Event_Name,Process_Name,File_Path,Time
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1031.dll,5455.2381
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5455.3384
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.3644
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.3767
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.4524
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.4557
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.4627
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5077
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5127
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5148
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5339
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5386
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5441
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5483
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5502
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5692
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5738
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5795
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5836
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.5902
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.5947
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.6001
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.6042
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.6061
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.6277
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1032.dll,5455.6304
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5455.7356
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5455.7643
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5455.7905
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.8742
FileIO/Write,System,C:\Users\User\Downloads\PerfView\PerfViewData.kernel.etl,5455.8802
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.9359
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5455.9412
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5455.9892
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5455.9945
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5455.9967
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.1684
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.1742
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.1799
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.1841
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.1862
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.2062
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.2109
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.2164
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.2205
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.2268
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.2309
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.2362
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.2399
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1034.dll,5456.2419
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5456.3488
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.3761
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.3893
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.4701
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.4734
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.4804
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.5257
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5310
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5331
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.5528
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5575
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.5630
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5676
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5696
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.5885
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.5930
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.5990
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.6031
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.6094
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.6138
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.6192
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.6222
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1035.dll,5456.6241
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5456.7470
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.7877
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.8011
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.8838
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.8874
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.8926
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.9401
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.9450
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.9471
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.9665
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.9712
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5456.9766
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.9808
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5456.9827
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.0014
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5457.0059
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.0115
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5457.0155
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.0219
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5457.0261
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.0315
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5457.0355
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1036.dll,5457.0374
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5457.1404
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.1661
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.1787
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.2549
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.2582
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.2630
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.3086
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3154
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3176
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.3370
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3416
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.3470
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3511
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3530
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.3718
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3764
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.3821
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1037.dll,5457.3857
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5457.4718
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.4983
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.5115
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.5876
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.5908
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.5957
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.6703
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.6758
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.6780
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.6968
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.7017
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.7083
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.7126
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.7145
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.7782
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.7837
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.7904
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.7946
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.8000
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.8041
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5457.8105
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.8143
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1038.dll,5457.8163
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5457.9201
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5457.9473
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5457.9602
FileIO/Read,ccsetup574,C:\$Extend\$UsnJrnl:$J,5458.0046
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.0579
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.0611
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.0664
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.1144
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.1194
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.1215
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.1403
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.1449
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.1515
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.1557
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.1576
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.1759
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.2404
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.2471
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.2514
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.2569
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.2610
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.2672
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.2710
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1040.dll,5458.2730
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5458.3736
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.4002
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.4127
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.4907
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.4939
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.4992
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.5670
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.5728
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.5750
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.5963
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.6012
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.6079
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.6120
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.6140
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.6321
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1041.dll,5458.6355
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5458.7695
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.7980
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.8105
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.8919
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.8955
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9005
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.9465
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9517
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9538
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.9736
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9788
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5458.9844
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9886
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5458.9905
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.0098
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1042.dll,5459.0132
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5459.0976
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.1232
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.1354
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.2102
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.2133
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.2184
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.2633
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.2685
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.2706
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.2904
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.2950
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.3001
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3060
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3080
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.3273
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3318
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.3370
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3411
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.3475
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3518
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5459.3570
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3604
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1043.dll,5459.3623
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5459.4623
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5459.5150
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5459.5300
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.7035
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.7078
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.7138
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.7867
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.7927
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.7951
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.8300
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8348
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.8407
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8455
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8475
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.8673
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8722
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.8778
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8824
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5460.8891
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1044.dll,5460.8935
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5460.9705
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5460.9982
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.0114
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.0920
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.0953
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1005
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.1488
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1542
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1563
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.1750
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1803
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.1874
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1922
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.1941
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.2127
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.2180
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.2251
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.2318
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.2372
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.2417
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.2484
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.2528
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1045.dll,5461.2548
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5461.3582
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.3851
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.3976
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.5030
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.5065
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.5119
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.5606
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.5658
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.5679
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.5865
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.5912
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.5980
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6025
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6045
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.6240
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6289
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.6485
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6541
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.6814
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6871
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.6944
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.6987
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1046.dll,5461.7010
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\,5461.8244
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1048.dll,5461.8517
FileIO/Create,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1048.dll,5461.8649
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.9636
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5461.9672
FileIO/Write,ccsetup574,C:\Program Files\CCleaner\Lang\lang-1048.dll,5461.9736
FileIO/Read,ccsetup574,C:\Users\User\AppData\Local\Temp\nsg251B.tmp,5462.0385
