C:\Program Files\CCleaner\CCleaner.exe.Local\,CCleaner
C:\Program Files\CCleaner\POWRPROF.dll,CCleaner
C:\Program Files\CCleaner\WINMM.dll,CCleaner
C:\Program Files\CCleaner\dbghelp.dll,CCleaner
C:\Program Files\CCleaner\WINHTTP.dll,CCleaner,CCUpdate
C:\Program Files\CCleaner\webio.dll,CCleaner,CCUpdate
C:\Program Files\CCleaner\Secur32.dll,CCleaner
C:\Program Files\CCleaner\SSPICLI.DLL,CCleaner
C:\Windows\system32\SSPICLI.DLL,CCleaner
C:\Program Files\CCleaner\DNSAPI.dll,CCleaner,CCUpdate
C:\Program Files\CCleaner\version.DLL,CCleaner
C:\Windows\system32\version.DLL,CCleaner
C:\Program Files\CCleaner\OLEACC.dll,CCleaner
C:\Program Files\CCleaner\bcrypt.dll,CCleaner
C:\Program Files\CCleaner\OLEACCRC.DLL,CCleaner
C:\Program Files\CCleaner\cryptbase.dll,CCleaner
C:\Windows\system32\cryptbase.dll,CCleaner
C:\Windows\system32\uxtheme.dll,CCleaner
C:\Program Files\CCleaner\ccleaner_checkpoint.dat,CCleaner
C:\Program Files\CCleaner\branding.dll,CCleaner
C:\Windows\system32\WindowsCodecs.dll,CCleaner
C:\Program Files\CCleaner\CCUpdate.exe.Config,csrss
C:\ProgramData\Microsoft\Windows\Start Menu\Programs\CCleaner\,ccsetup574
C:\ProgramData\Microsoft\Windows\Start Menu\Programs\,ccsetup574
C:\ProgramData\Microsoft\Windows\Start Menu\,ccsetup574
C:\ProgramData\Microsoft\Windows\,ccsetup574
C:\ProgramData\Microsoft\,ccsetup574
C:\ProgramData\,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\Programs,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\CCleaner\,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\Windows\Start Menu\,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\Windows\,ccsetup574
C:\Users\User\AppData\Roaming\Microsoft\,ccsetup574
C:\Users\User\AppData\Roaming\,ccsetup574
C:\Windows\Prefetch\CCUPDATE.EXE-85E93D24.pf,CCUpdate
C:\Program Files\CCleaner\VERSION.dll,CCUpdate
C:\Windows\system32\VERSION.dll,CCUpdate
C:\Program Files\CCleaner\Cabinet.dll,CCUpdate
C:\Windows\system32\Cabinet.dll,CCUpdate
C:\Program Files\CCleaner\WTSAPI32.dll,CCUpdate
C:\Program Files\CCleaner\CRYPTBASE.dll,CCUpdate
C:\Windows\system32\taskschd.dll,CCUpdate,CCleaner
C:\Program Files\CCleaner\SspiCli.dll,CCUpdate
C:\Windows\System32\Tasks,svchost
C:\Windows\System32\Tasks\,svchost
C:\Windows\System32\Tasks\GoogleUpdateTaskMachineCore,svchost
C:\Windows\System32\Tasks\CCleaner Update,svchost
C:\Windows\Tasks\CCleaner Update.job,svchost
C:\Program Files\CCleaner\XmlLite.dll,CCUpdate
C:\Windows\system32\XmlLite.dll,CCUpdate
C:\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.0.regtrans-ms,svchost
C:\Windows\System32\config\SOFTWARE.LOG1,svchost
C:\Windows\System32\config\SOFTWARE,svchost
C:\Windows\System32\config\TxR\{6cced301-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms,svchost
C:\Users\User\Downloads\PerfView\iphlpapi.dll,PerfView
C:\Windows\system32\iphlpapi.dll,PerfView
C:\Users\User\Downloads\PerfView\WINNSI.DLL,PerfView
C:\Users\User\Downloads\PerfView\DNSAPI.dll,PerfView
C:\Users\User\Downloads\PerfView\dhcpcsvc6.DLL,PerfView
C:\Users\User\Downloads\PerfView\dhcpcsvc.DLL,PerfView
C:\Windows\System32\config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR.blf,svchost
C:\Program Files\CCleaner\CCUpdate.ini,CCUpdate
C:\Windows\System32\Tasks\GoogleUpdateTaskMachineUA,svchost
C:\Windows\System32\Tasks\WinZip Update Notifier 1,svchost
C:\Windows\System32\Tasks\WinZip Update Notifier 2,svchost
C:\Windows\System32\Tasks\WinZip Update Notifier 3,svchost
C:\Program Files\CCleaner\Setup\,CCUpdate
C:\Program Files\CCleaner\cryptsp.dll,CCUpdate
C:\Windows\system32\cryptsp.dll,CCUpdate
C:\Program Files\CCleaner\credssp.dll,CCUpdate
C:\Program Files\CCleaner\IPHLPAPI.DLL,CCUpdate
C:\Program Files\CCleaner\WINNSI.DLL,CCUpdate
C:\Program Files\CCleaner\portable.dat,CCleaner
C:\Users\User\AppData\Local\Microsoft\Edge SxS\User Data\,CCleaner
C:\Users\User\AppData\Local\Microsoft\Edge Dev\User Data\,CCleaner
C:\Users\User\AppData\Local\Microsoft\Edge Beta\User Data\,CCleaner
C:\Users\User\AppData\Local\Microsoft\Edge\User Data\,CCleaner
C:\Users\User\AppData\Local \User Data\,CCleaner
C:\Program Files\CCleaner\ccleaner.ini,CCleaner
C:\Windows\Tasks\CCleanerSkipUAC.job,svchost
C:\Windows\System32\Tasks\CCleanerSkipUAC,svchost
C:\Windows\INF\,svchost
C:\Windows\System32\DriverStore\en-US\usbport.inf_loc,svchost
C:\Windows\System32\DriverStore\en-US\,svchost
C:\Windows\INF\usbport.PNF,svchost
C:\Windows\System32\DriverStore\en-US\hal.inf_loc,svchost
C:\Windows\INF\hal.PNF,svchost
C:\Windows\System32\DriverStore\en-US\umbus.inf_loc,svchost
C:\Windows\INF\umbus.PNF,svchost
C:\Windows\System32\DriverStore\en-US\machine.inf_loc,svchost
C:\Windows\INF\machine.PNF,svchost
C:\Windows\system32\drivers\volmgrx.sys,svchost
C:\Windows\system32\drivers\en-US\volmgrx.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\blbdrive.inf_loc,svchost
C:\Windows\INF\blbdrive.PNF,svchost
C:\Windows\System32\DriverStore\en-US\compositebus.inf_loc,svchost
C:\Windows\INF\compositebus.PNF,svchost
C:\Windows\System32\DriverStore\en-US\input.inf_loc,svchost
C:\Windows\INF\input.PNF,svchost
C:\Windows\System32\DriverStore\en-US\hdaudio.inf_loc,svchost
C:\Windows\INF\hdaudio.PNF,svchost
C:\Windows\System32\drivers\pacer.sys,svchost
C:\Windows\System32\drivers\en-US\pacer.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\volume.inf_loc,svchost
C:\Windows\INF\volume.PNF,svchost
C:\Windows\System32\DriverStore\en-US\battery.inf_loc,svchost
C:\Windows\INF\battery.PNF,svchost
C:\Windows\system32\rascfg.dll,svchost
C:\Windows\system32\en-US\rascfg.dll.mui,svchost
C:\Windows\System32\DriverStore\en-US\hdaudbus.inf_loc,svchost
C:\Windows\INF\hdaudbus.PNF,svchost
C:\Windows\system32\drivers\afd.sys,svchost
C:\Windows\system32\drivers\en-US\afd.sys.mui,svchost
C:\Windows\system32\drivers\mountmgr.sys,svchost
C:\Windows\system32\drivers\en-US\mountmgr.sys.mui,svchost
C:\Windows\system32\DRIVERS\RDPCDD.sys,svchost
C:\Windows\system32\DRIVERS\en-US\RDPCDD.sys.mui,svchost
C:\Windows\system32\DRIVERS\en\RDPCDD.sys.mui,svchost
C:\Windows\system32\FirewallAPI.dll,svchost
C:\Windows\system32\en-US\FirewallAPI.dll.mui,svchost
C:\Windows\System32\DriverStore\en-US\msmouse.inf_loc,svchost
C:\Windows\INF\msmouse.PNF,svchost
C:\Windows\system32\drivers\RDPENCDD.sys,svchost
C:\Windows\system32\drivers\en-US\RDPENCDD.sys.mui,svchost
C:\Windows\system32\drivers\en\RDPENCDD.sys.mui,svchost
C:\Windows\system32\drivers\Wudfpf.sys,svchost
C:\Windows\system32\drivers\en-US\Wudfpf.sys.mui,svchost
C:\Windows\system32\drivers\en\Wudfpf.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\mshdc.inf_loc,svchost
C:\Windows\INF\mshdc.PNF,svchost
C:\Windows\system32\drivers\RdpRefMp.sys,svchost
C:\Windows\system32\drivers\en-US\RdpRefMp.sys.mui,svchost
C:\Windows\system32\drivers\en\RdpRefMp.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\cpu.inf_loc,svchost
C:\Windows\INF\cpu.PNF,svchost
C:\Windows\System32\DriverStore\en-US\cdrom.inf_loc,svchost
C:\Windows\INF\cdrom.PNF,svchost
C:\Windows\System32\DriverStore\en-US\netavpna.inf_loc,svchost
C:\Windows\System32\DriverStore\en\netavpna.inf_loc,svchost
C:\Windows\INF\netavpna.PNF,svchost
C:\Windows\System32\DriverStore\en-US\volsnap.inf_loc,svchost
C:\Windows\INF\volsnap.PNF,svchost
C:\Windows\system32\clfs.sys,svchost
C:\Windows\system32\en-US\clfs.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\netrasa.inf_loc,svchost
C:\Windows\INF\netrasa.PNF,svchost
C:\Windows\system32\cscsvc.dll,svchost
C:\Windows\system32\en-US\cscsvc.dll.mui,svchost
C:\Windows\System32\DriverStore\en-US\disk.inf_loc,svchost
C:\Windows\INF\disk.PNF,svchost
C:\Windows\System32\DriverStore\en-US\oem3.inf_loc,svchost
C:\Windows\System32\DriverStore\en\oem3.inf_loc,svchost
C:\Windows\INF\oem3.PNF,svchost
C:\Windows\system32\drivers\ndis.sys,svchost
C:\Windows\system32\drivers\en-US\ndis.sys.mui,svchost
C:\Windows\system32\drivers\discache.sys,svchost
C:\Windows\system32\drivers\en-US\discache.sys.mui,svchost
C:\Windows\system32\drivers\en\discache.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\keyboard.inf_loc,svchost
C:\Windows\INF\keyboard.PNF,svchost
C:\Program Files\CCleaner\rasadhlp.dll,CCUpdate
C:\Windows\system32\vmstorfltres.dll,svchost
C:\Windows\System32\DriverStore\en-US\oem2.inf_loc,svchost
C:\Windows\System32\DriverStore\en\oem2.inf_loc,svchost
C:\Windows\INF\oem2.PNF,svchost
C:\Windows\system32\tcpipcfg.dll,svchost
C:\Windows\system32\en-US\tcpipcfg.dll.mui,svchost
C:\Windows\system32\drivers\netbt.sys,svchost
C:\Windows\system32\drivers\en-US\netbt.sys.mui,svchost
C:\Windows\system32\drivers\en\netbt.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\netsstpa.inf_loc,svchost
C:\Windows\INF\netsstpa.PNF,svchost
C:\Windows\System32\DriverStore\en-US\nete1g32.inf_loc,svchost
C:\Windows\INF\nete1g32.PNF,svchost
C:\Windows\system32\drivers\fvevol.sys,svchost
C:\Windows\system32\drivers\en-US\fvevol.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\rdpbus.inf_loc,svchost
C:\Windows\System32\DriverStore\en\rdpbus.inf_loc,svchost
C:\Windows\INF\rdpbus.PNF,svchost
C:\Windows\System32\DriverStore\en-US\acpi.inf_loc,svchost
C:\Windows\INF\acpi.PNF,svchost
C:\Windows\system32\drivers\nsiproxy.sys,svchost
C:\Windows\system32\drivers\en-US\nsiproxy.sys.mui,svchost
C:\Windows\system32\drivers\en\nsiproxy.sys.mui,svchost
C:\Windows\system32\drivers\http.sys,svchost
C:\Windows\system32\drivers\en-US\http.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\monitor.inf_loc,svchost
C:\Windows\INF\monitor.PNF,svchost
C:\Windows\system32\drivers\hwpolicy.sys,svchost
C:\Windows\system32\drivers\en-US\hwpolicy.sys.mui,svchost
C:\Windows\system32\drivers\en\hwpolicy.sys.mui,svchost
C:\Windows\System32\DriverStore\en-US\nettun.inf_loc,svchost
C:\Windows\INF\nettun.PNF,svchost
