Time,EventName,PID,PName,ImageBase,FileName
5818.5987,Image/DCStop,400,winlogon,0x73170000,C:\\Windows\\System32\\wkscli\.dll
5818.6028,Image/DCStop,400,winlogon,0x73180000,C:\\Windows\\System32\\netutils\.dll
5818.6069,Image/DCStop,400,winlogon,0x73210000,C:\\Windows\\System32\\WindowsCodecs\.dll
5818.6117,Image/DCStop,400,winlogon,0x738E0000,C:\\Windows\\System32\\uxtheme\.dll
5818.6165,Image/DCStop,400,winlogon,0x74330000,C:\\Windows\\System32\\mpr\.dll
5818.6214,Image/DCStop,400,winlogon,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
5818.6261,Image/DCStop,400,winlogon,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
5818.6302,Image/DCStop,400,winlogon,0x74890000,C:\\Windows\\System32\\netjoin\.dll
5818.6350,Image/DCStop,400,winlogon,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5818.6392,Image/DCStop,400,winlogon,0x74C50000,C:\\Windows\\System32\\apphelp\.dll
5818.6433,Image/DCStop,400,winlogon,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5818.6470,Image/DCStop,400,winlogon,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5818.6520,Image/DCStop,400,winlogon,0x74D20000,C:\\Windows\\System32\\winsta\.dll
5818.6563,Image/DCStop,400,winlogon,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
5818.6602,Image/DCStop,400,winlogon,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5818.6643,Image/DCStop,400,winlogon,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5818.6687,Image/DCStop,400,winlogon,0x751F0000,C:\\Windows\\System32\\ole32\.dll
5818.6727,Image/DCStop,400,winlogon,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5818.6764,Image/DCStop,400,winlogon,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5818.6801,Image/DCStop,400,winlogon,0x75940000,C:\\Windows\\System32\\user32\.dll
5818.6838,Image/DCStop,400,winlogon,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5818.6875,Image/DCStop,400,winlogon,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5818.6912,Image/DCStop,400,winlogon,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5818.6949,Image/DCStop,400,winlogon,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5818.6986,Image/DCStop,400,winlogon,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5818.7025,Image/DCStop,400,winlogon,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5818.7062,Image/DCStop,400,winlogon,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5818.7099,Image/DCStop,400,winlogon,0x77020000,C:\\Windows\\System32\\lpk\.dll
5818.7136,Image/DCStop,400,winlogon,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5818.7302,Image/DCStop,460,services,0x00D20000,C:\\Windows\\System32\\services\.exe
5818.7345,Image/DCStop,460,services,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
5818.7384,Image/DCStop,460,services,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
5818.7429,Image/DCStop,460,services,0x74410000,C:\\Windows\\System32\\ubpm\.dll
5818.7466,Image/DCStop,460,services,0x74700000,C:\\Windows\\System32\\credssp\.dll
5818.7503,Image/DCStop,460,services,0x74720000,C:\\Windows\\System32\\mswsock\.dll
5818.7541,Image/DCStop,460,services,0x74840000,C:\\Windows\\System32\\wship6\.dll
5818.7582,Image/DCStop,460,services,0x74900000,C:\\Windows\\System32\\authz\.dll
5818.7622,Image/DCStop,460,services,0x74950000,C:\\Windows\\System32\\srvcli\.dll
5818.7662,Image/DCStop,460,services,0x749E0000,C:\\Windows\\System32\\scesrv\.dll
5818.7698,Image/DCStop,460,services,0x74A30000,C:\\Windows\\System32\\secur32\.dll
5818.7739,Image/DCStop,460,services,0x74AF0000,C:\\Windows\\System32\\scext\.dll
5818.7775,Image/DCStop,460,services,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5818.7812,Image/DCStop,460,services,0x74C50000,C:\\Windows\\System32\\apphelp\.dll
5818.7850,Image/DCStop,460,services,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5818.7893,Image/DCStop,460,services,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5818.7937,Image/DCStop,460,services,0x74D20000,C:\\Windows\\System32\\winsta\.dll
5818.7981,Image/DCStop,460,services,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
5818.8018,Image/DCStop,460,services,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5818.8056,Image/DCStop,460,services,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5818.8092,Image/DCStop,460,services,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5818.8129,Image/DCStop,460,services,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5818.8165,Image/DCStop,460,services,0x75940000,C:\\Windows\\System32\\user32\.dll
5818.8203,Image/DCStop,460,services,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5818.8241,Image/DCStop,460,services,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5818.8278,Image/DCStop,460,services,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5818.8315,Image/DCStop,460,services,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5818.8358,Image/DCStop,460,services,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5818.8395,Image/DCStop,460,services,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5818.8431,Image/DCStop,460,services,0x76F30000,C:\\Windows\\System32\\nsi\.dll
5818.8470,Image/DCStop,460,services,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
5818.8506,Image/DCStop,460,services,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5818.8542,Image/DCStop,460,services,0x77020000,C:\\Windows\\System32\\lpk\.dll
5818.8579,Image/DCStop,460,services,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5818.8797,Image/DCStop,468,lsass,0x00680000,C:\\Windows\\System32\\lsass\.exe
5818.8839,Image/DCStop,468,lsass,0x71120000,C:\\Windows\\System32\\cryptnet\.dll
5818.8882,Image/DCStop,468,lsass,0x71570000,C:\\Windows\\System32\\dssenh\.dll
5818.8917,Image/DCStop,468,lsass,0x73170000,C:\\Windows\\System32\\wkscli\.dll
5818.8954,Image/DCStop,468,lsass,0x73180000,C:\\Windows\\System32\\netutils\.dll
5818.8991,Image/DCStop,468,lsass,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
5818.9032,Image/DCStop,468,lsass,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
5818.9070,Image/DCStop,468,lsass,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
5818.9111,Image/DCStop,468,lsass,0x74380000,C:\\Windows\\System32\\gpapi\.dll
5818.9154,Image/DCStop,468,lsass,0x74440000,C:\\Windows\\System32\\scecli\.dll
5818.9193,Image/DCStop,468,lsass,0x74470000,C:\\Windows\\System32\\efslsaext\.dll
5818.9233,Image/DCStop,468,lsass,0x74480000,C:\\Windows\\System32\\pku2u\.dll
5818.9272,Image/DCStop,468,lsass,0x744C0000,C:\\Windows\\System32\\TSpkg\.dll
5818.9310,Image/DCStop,468,lsass,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
5818.9350,Image/DCStop,468,lsass,0x74520000,C:\\Windows\\System32\\wdigest\.dll
5818.9393,Image/DCStop,468,lsass,0x74550000,C:\\Windows\\System32\\schannel\.dll
5818.9431,Image/DCStop,468,lsass,0x745A0000,C:\\Windows\\System32\\logoncli\.dll
5818.9473,Image/DCStop,468,lsass,0x745D0000,C:\\Windows\\System32\\dnsapi\.dll
5818.9513,Image/DCStop,468,lsass,0x74620000,C:\\Windows\\System32\\netlogon\.dll
5818.9552,Image/DCStop,468,lsass,0x746B0000,C:\\Windows\\System32\\msv1_0\.dll
5818.9588,Image/DCStop,468,lsass,0x74700000,C:\\Windows\\System32\\credssp\.dll
5818.9625,Image/DCStop,468,lsass,0x74720000,C:\\Windows\\System32\\mswsock\.dll
5818.9666,Image/DCStop,468,lsass,0x74760000,C:\\Windows\\System32\\kerberos\.dll
5818.9707,Image/DCStop,468,lsass,0x747F0000,C:\\Windows\\System32\\bcryptprimitives\.dll
5818.9747,Image/DCStop,468,lsass,0x74830000,C:\\Windows\\System32\\msprivs\.dll
5818.9784,Image/DCStop,468,lsass,0x74840000,C:\\Windows\\System32\\wship6\.dll
5818.9821,Image/DCStop,468,lsass,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
5819.0055,Image/DCStop,468,lsass,0x74870000,C:\\Windows\\System32\\negoexts\.dll
5819.0113,Image/DCStop,468,lsass,0x74890000,C:\\Windows\\System32\\netjoin\.dll
5819.0155,Image/DCStop,468,lsass,0x748C0000,C:\\Windows\\System32\\ncrypt\.dll
5819.0193,Image/DCStop,468,lsass,0x74900000,C:\\Windows\\System32\\authz\.dll
5819.0236,Image/DCStop,468,lsass,0x74920000,C:\\Windows\\System32\\bcrypt\.dll
5819.0384,Image/DCStop,468,lsass,0x74940000,C:\\Windows\\System32\\cngaudit\.dll
5819.0426,Image/DCStop,468,lsass,0x74970000,C:\\Windows\\System32\\wevtapi\.dll
5819.0464,Image/DCStop,468,lsass,0x749C0000,C:\\Windows\\System32\\cryptdll\.dll
5819.0500,Image/DCStop,468,lsass,0x74A30000,C:\\Windows\\System32\\secur32\.dll
5819.0541,Image/DCStop,468,lsass,0x74A40000,C:\\Windows\\System32\\samsrv\.dll
5819.0578,Image/DCStop,468,lsass,0x74B10000,C:\\Windows\\System32\\lsasrv\.dll
5819.0617,Image/DCStop,468,lsass,0x74C20000,C:\\Windows\\System32\\sspisrv\.dll
5819.0651,Image/DCStop,468,lsass,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5819.0688,Image/DCStop,468,lsass,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5819.0724,Image/DCStop,468,lsass,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5819.0762,Image/DCStop,468,lsass,0x74D20000,C:\\Windows\\System32\\winsta\.dll
5819.0798,Image/DCStop,468,lsass,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
5819.0838,Image/DCStop,468,lsass,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
5819.0878,Image/DCStop,468,lsass,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
5819.0914,Image/DCStop,468,lsass,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5819.0954,Image/DCStop,468,lsass,0x750C0000,C:\\Windows\\System32\\userenv\.dll
5819.0993,Image/DCStop,468,lsass,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
5819.1028,Image/DCStop,468,lsass,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5819.1247,Image/DCStop,468,lsass,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5819.1392,Image/DCStop,468,lsass,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5819.1440,Image/DCStop,468,lsass,0x75940000,C:\\Windows\\System32\\user32\.dll
5819.1479,Image/DCStop,468,lsass,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5819.1518,Image/DCStop,468,lsass,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5819.1557,Image/DCStop,468,lsass,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5819.1596,Image/DCStop,468,lsass,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5819.1635,Image/DCStop,468,lsass,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5819.1807,Image/DCStop,468,lsass,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5819.1843,Image/DCStop,468,lsass,0x76F30000,C:\\Windows\\System32\\nsi\.dll
5819.1881,Image/DCStop,468,lsass,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
5819.1917,Image/DCStop,468,lsass,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5819.1953,Image/DCStop,468,lsass,0x77020000,C:\\Windows\\System32\\lpk\.dll
5819.1989,Image/DCStop,468,lsass,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5819.2155,Image/DCStop,476,lsm,0x00AF0000,C:\\Windows\\System32\\lsm\.exe
5819.2196,Image/DCStop,476,lsm,0x74350000,C:\\Windows\\System32\\pcwum\.dll
5819.2232,Image/DCStop,476,lsm,0x74700000,C:\\Windows\\System32\\credssp\.dll
5819.2269,Image/DCStop,476,lsm,0x74A30000,C:\\Windows\\System32\\secur32\.dll
5819.2308,Image/DCStop,476,lsm,0x74AE0000,C:\\Windows\\System32\\wmsgapi\.dll
5819.2348,Image/DCStop,476,lsm,0x74B00000,C:\\Windows\\System32\\sysntfy\.dll
5819.2385,Image/DCStop,476,lsm,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5819.2423,Image/DCStop,476,lsm,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5819.2460,Image/DCStop,476,lsm,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5819.2498,Image/DCStop,476,lsm,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5819.2534,Image/DCStop,476,lsm,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5819.2570,Image/DCStop,476,lsm,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5819.2606,Image/DCStop,476,lsm,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5819.2642,Image/DCStop,476,lsm,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5819.2679,Image/DCStop,476,lsm,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5819.2715,Image/DCStop,476,lsm,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5819.2751,Image/DCStop,476,lsm,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5819.3598,Image/DCStop,584,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
5819.3646,Image/DCStop,584,svchost,0x705B0000,C:\\Windows\\System32\\wbem\\wmiutils\.dll
5819.3691,Image/DCStop,584,svchost,0x705F0000,C:\\Windows\\System32\\wbem\\wbemsvc\.dll
5819.3734,Image/DCStop,584,svchost,0x707F0000,C:\\Windows\\System32\\wbem\\wbemprox\.dll
5819.3778,Image/DCStop,584,svchost,0x70800000,C:\\Windows\\System32\\ntdsapi\.dll
5819.3824,Image/DCStop,584,svchost,0x70890000,C:\\Windows\\System32\\wbem\\fastprox\.dll
5819.4739,Image/DCStop,584,svchost,0x70930000,C:\\Windows\\System32\\wbem\\WmiDcPrv\.dll
5819.4804,Image/DCStop,584,svchost,0x70C90000,C:\\Windows\\System32\\wbemcomn\.dll
5819.4842,Image/DCStop,584,svchost,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
5819.4881,Image/DCStop,584,svchost,0x74130000,C:\\Windows\\System32\\rpcss\.dll
5819.4921,Image/DCStop,584,svchost,0x742C0000,C:\\Windows\\System32\\ntmarta\.dll
5819.4956,Image/DCStop,584,svchost,0x74350000,C:\\Windows\\System32\\pcwum\.dll
5819.4996,Image/DCStop,584,svchost,0x74360000,C:\\Windows\\System32\\umpo\.dll
5819.5032,Image/DCStop,584,svchost,0x74380000,C:\\Windows\\System32\\gpapi\.dll
5819.5072,Image/DCStop,584,svchost,0x743A0000,C:\\Windows\\System32\\SPInf\.dll
5819.5110,Image/DCStop,584,svchost,0x743C0000,C:\\Windows\\System32\\umpnpmgr\.dll
5819.5147,Image/DCStop,584,svchost,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
5819.5182,Image/DCStop,584,svchost,0x74700000,C:\\Windows\\System32\\credssp\.dll
5819.5221,Image/DCStop,584,svchost,0x74710000,C:\\Windows\\System32\\devrtl\.dll
5819.5260,Image/DCStop,584,svchost,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
5819.5296,Image/DCStop,584,svchost,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5819.5333,Image/DCStop,584,svchost,0x74C50000,C:\\Windows\\System32\\apphelp\.dll
5819.5369,Image/DCStop,584,svchost,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5819.5405,Image/DCStop,584,svchost,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5819.5440,Image/DCStop,584,svchost,0x74D20000,C:\\Windows\\System32\\winsta\.dll
5819.5478,Image/DCStop,584,svchost,0x74DB0000,C:\\Windows\\System32\\profapi\.dll
5819.5513,Image/DCStop,584,svchost,0x74DC0000,C:\\Windows\\System32\\msasn1\.dll
5819.5549,Image/DCStop,584,svchost,0x74DF0000,C:\\Windows\\System32\\crypt32\.dll
5819.5588,Image/DCStop,584,svchost,0x74F50000,C:\\Windows\\System32\\cfgmgr32\.dll
5819.5627,Image/DCStop,584,svchost,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5819.5666,Image/DCStop,584,svchost,0x75070000,C:\\Windows\\System32\\devobj\.dll
5819.5705,Image/DCStop,584,svchost,0x75090000,C:\\Windows\\System32\\wintrust\.dll
5819.5741,Image/DCStop,584,svchost,0x750C0000,C:\\Windows\\System32\\userenv\.dll
5819.5777,Image/DCStop,584,svchost,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
5819.5813,Image/DCStop,584,svchost,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5819.5848,Image/DCStop,584,svchost,0x751F0000,C:\\Windows\\System32\\ole32\.dll
5819.5884,Image/DCStop,584,svchost,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5819.5919,Image/DCStop,584,svchost,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5819.5955,Image/DCStop,584,svchost,0x75940000,C:\\Windows\\System32\\user32\.dll
5819.5996,Image/DCStop,584,svchost,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
5819.6032,Image/DCStop,584,svchost,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5819.6068,Image/DCStop,584,svchost,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5819.6103,Image/DCStop,584,svchost,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5819.6142,Image/DCStop,584,svchost,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
5819.6177,Image/DCStop,584,svchost,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5819.6213,Image/DCStop,584,svchost,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5819.6252,Image/DCStop,584,svchost,0x76C40000,C:\\Windows\\System32\\setupapi\.dll
5819.6288,Image/DCStop,584,svchost,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5819.6324,Image/DCStop,584,svchost,0x76F30000,C:\\Windows\\System32\\nsi\.dll
5819.6359,Image/DCStop,584,svchost,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
5819.6395,Image/DCStop,584,svchost,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5819.6430,Image/DCStop,584,svchost,0x77020000,C:\\Windows\\System32\\lpk\.dll
5819.6466,Image/DCStop,584,svchost,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5819.6666,Image/DCStop,644,VBoxService,0x01360000,C:\\Windows\\System32\\VBoxService\.exe
5819.6707,Image/DCStop,644,VBoxService,0x74000000,C:\\Windows\\System32\\dhcpcsvc\.dll
5819.6742,Image/DCStop,644,VBoxService,0x74020000,C:\\Windows\\System32\\wtsapi32\.dll
5819.6778,Image/DCStop,644,VBoxService,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
5819.6816,Image/DCStop,644,VBoxService,0x740D0000,C:\\Windows\\System32\\davhlpr\.dll
5819.6855,Image/DCStop,644,VBoxService,0x740E0000,C:\\Windows\\System32\\davclnt\.dll
5819.6894,Image/DCStop,644,VBoxService,0x74100000,C:\\Windows\\System32\\ntlanman\.dll
5819.6931,Image/DCStop,644,VBoxService,0x74120000,C:\\Windows\\System32\\drprov\.dll
5819.6970,Image/DCStop,644,VBoxService,0x74190000,C:\\Windows\\System32\\VBoxMRXNP\.dll
5819.7006,Image/DCStop,644,VBoxService,0x742C0000,C:\\Windows\\System32\\ntmarta\.dll
5819.7041,Image/DCStop,644,VBoxService,0x742F0000,C:\\Windows\\System32\\winnsi\.dll
5819.7077,Image/DCStop,644,VBoxService,0x74300000,C:\\Windows\\System32\\IPHLPAPI\.DLL
5819.7113,Image/DCStop,644,VBoxService,0x74320000,C:\\Windows\\System32\\version\.dll
5819.7151,Image/DCStop,644,VBoxService,0x74330000,C:\\Windows\\System32\\mpr\.dll
5819.7186,Image/DCStop,644,VBoxService,0x74720000,C:\\Windows\\System32\\mswsock\.dll
5819.7222,Image/DCStop,644,VBoxService,0x74A30000,C:\\Windows\\System32\\secur32\.dll
5819.7257,Image/DCStop,644,VBoxService,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5819.7293,Image/DCStop,644,VBoxService,0x74D20000,C:\\Windows\\System32\\winsta\.dll
5819.7329,Image/DCStop,644,VBoxService,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5819.7366,Image/DCStop,644,VBoxService,0x750E0000,C:\\Windows\\System32\\psapi\.dll
5819.7401,Image/DCStop,644,VBoxService,0x750F0000,C:\\Windows\\System32\\Wldap32\.dll
5819.7436,Image/DCStop,644,VBoxService,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5819.7472,Image/DCStop,644,VBoxService,0x751F0000,C:\\Windows\\System32\\ole32\.dll
5819.7508,Image/DCStop,644,VBoxService,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5819.7543,Image/DCStop,644,VBoxService,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5819.7578,Image/DCStop,644,VBoxService,0x75940000,C:\\Windows\\System32\\user32\.dll
5819.7617,Image/DCStop,644,VBoxService,0x75A10000,C:\\Windows\\System32\\shlwapi\.dll
5819.7652,Image/DCStop,644,VBoxService,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5819.7688,Image/DCStop,644,VBoxService,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5819.7723,Image/DCStop,644,VBoxService,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5819.7758,Image/DCStop,644,VBoxService,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5819.7793,Image/DCStop,644,VBoxService,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5819.7832,Image/DCStop,644,VBoxService,0x75FF0000,C:\\Windows\\System32\\shell32\.dll
5819.7868,Image/DCStop,644,VBoxService,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5819.7904,Image/DCStop,644,VBoxService,0x76F30000,C:\\Windows\\System32\\nsi\.dll
5819.7939,Image/DCStop,644,VBoxService,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
5819.7974,Image/DCStop,644,VBoxService,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5819.8009,Image/DCStop,644,VBoxService,0x77020000,C:\\Windows\\System32\\lpk\.dll
5819.8045,Image/DCStop,644,VBoxService,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5819.8222,Image/DCStop,700,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
5819.8264,Image/DCStop,700,svchost,0x729F0000,C:\\Windows\\System32\\FWPUCLNT\.DLL
5819.8305,Image/DCStop,700,svchost,0x74030000,C:\\Windows\\System32\\FirewallAPI\.dll
5819.8343,Image/DCStop,700,svchost,0x740B0000,C:\\Windows\\System32\\WSHTCPIP\.DLL
5819.8381,Image/DCStop,700,svchost,0x740C0000,C:\\Windows\\System32\\RpcEpMap\.dll
5819.8418,Image/DCStop,700,svchost,0x74130000,C:\\Windows\\System32\\rpcss\.dll
5819.8455,Image/DCStop,700,svchost,0x74320000,C:\\Windows\\System32\\version\.dll
5819.8492,Image/DCStop,700,svchost,0x744E0000,C:\\Windows\\System32\\rsaenh\.dll
5819.8529,Image/DCStop,700,svchost,0x74700000,C:\\Windows\\System32\\credssp\.dll
5819.8566,Image/DCStop,700,svchost,0x74720000,C:\\Windows\\System32\\mswsock\.dll
5819.8604,Image/DCStop,700,svchost,0x74840000,C:\\Windows\\System32\\wship6\.dll
5819.8641,Image/DCStop,700,svchost,0x74850000,C:\\Windows\\System32\\cryptsp\.dll
5819.8678,Image/DCStop,700,svchost,0x74A30000,C:\\Windows\\System32\\secur32\.dll
5819.8714,Image/DCStop,700,svchost,0x74C30000,C:\\Windows\\System32\\sspicli\.dll
5819.8750,Image/DCStop,700,svchost,0x74CA0000,C:\\Windows\\System32\\cryptbase\.dll
5819.8788,Image/DCStop,700,svchost,0x74D10000,C:\\Windows\\System32\\RpcRtRemote\.dll
5819.8825,Image/DCStop,700,svchost,0x74F80000,C:\\Windows\\System32\\KernelBase\.dll
5819.8862,Image/DCStop,700,svchost,0x75140000,C:\\Windows\\System32\\rpcrt4\.dll
5819.8900,Image/DCStop,700,svchost,0x751F0000,C:\\Windows\\System32\\ole32\.dll
5819.8939,Image/DCStop,700,svchost,0x757B0000,C:\\Windows\\System32\\msctf\.dll
5819.8976,Image/DCStop,700,svchost,0x75880000,C:\\Windows\\System32\\msvcrt\.dll
5819.9012,Image/DCStop,700,svchost,0x75940000,C:\\Windows\\System32\\user32\.dll
5819.9049,Image/DCStop,700,svchost,0x75CA0000,C:\\Windows\\System32\\oleaut32\.dll
5819.9085,Image/DCStop,700,svchost,0x75D40000,C:\\Windows\\System32\\kernel32\.dll
5819.9123,Image/DCStop,700,svchost,0x75E20000,C:\\Windows\\System32\\sechost\.dll
5819.9160,Image/DCStop,700,svchost,0x75E40000,C:\\Windows\\System32\\imm32\.dll
5819.9196,Image/DCStop,700,svchost,0x75E60000,C:\\Windows\\System32\\clbcatq\.dll
5819.9233,Image/DCStop,700,svchost,0x75EF0000,C:\\Windows\\System32\\advapi32\.dll
5819.9272,Image/DCStop,700,svchost,0x75FA0000,C:\\Windows\\System32\\gdi32\.dll
5819.9309,Image/DCStop,700,svchost,0x76DE0000,C:\\Windows\\System32\\ntdll\.dll
5819.9347,Image/DCStop,700,svchost,0x76F30000,C:\\Windows\\System32\\nsi\.dll
5819.9383,Image/DCStop,700,svchost,0x76F40000,C:\\Windows\\System32\\ws2_32\.dll
5819.9420,Image/DCStop,700,svchost,0x76F80000,C:\\Windows\\System32\\usp10\.dll
5819.9641,Image/DCStop,700,svchost,0x77020000,C:\\Windows\\System32\\lpk\.dll
5819.9696,Image/DCStop,700,svchost,0x77040000,C:\\Windows\\System32\\apisetschema\.dll
5820.0063,Image/DCStop,788,svchost,0x004F0000,C:\\Windows\\System32\\svchost\.exe
5820.0101,Image/DCStop,788,svchost,0x00720000,C:\\Windows\\System32\\winlogon\.exe
5820.0142,Image/DCStop,788,svchost,0x00BC0000,C:\\Windows\\System32\\wbem\\WinMgmtR\.dll
5820.0179,Image/DCStop,788,svchost,0x00CD0000,C:\\Windows\\System32\\winlogon\.exe
5820.0217,Image/DCStop,788,svchost,0x00D20000,C:\\Windows\\System32\\services\.exe
5820.0259,Image/DCStop,788,svchost,0x63790000,C:\\Windows\\System32\\cabinet\.dll
5820.0302,Image/DCStop,788,svchost,0x637B0000,C:\\Windows\\System32\\wuapi\.dll
5820.0344,Image/DCStop,788,svchost,0x63840000,C:\\Windows\\System32\\wscsvc\.dll
5820.0386,Image/DCStop,788,svchost,0x63980000,C:\\Windows\\System32\\dbghelp\.dll
5820.0429,Image/DCStop,788,svchost,0x6B0F0000,C:\\Windows\\System32\\p2pcollab\.dll
5820.0470,Image/DCStop,788,svchost,0x6B160000,C:\\Windows\\System32\\P2P\.dll
5820.0512,Image/DCStop,788,svchost,0x6B210000,C:\\Windows\\System32\\provsvc\.dll
